Method,numP,Width,Height,Ratio,Sample Index,Time (s),Status
SSI,314,50,50,0.27,38,0.037,Completed
SSI,314,50,50,0.27,39,0.041,Completed
SSI,314,50,50,0.27,40,0.040,Completed
SSI,314,50,50,0.27,41,0.047,Completed
SSI,314,50,50,0.27,42,0.044,Completed
SSI,314,50,50,0.27,43,0.045,Completed
SSI,314,50,50,0.27,44,0.042,Completed
SSI,314,50,50,0.27,45,0.035,Completed
SSI,314,50,50,0.27,46,0.041,Completed
SSI,314,50,50,0.27,47,0.047,Completed
SSI,314,50,50,0.27,48,0.039,Completed
SSI,314,50,50,0.27,49,0.043,Completed
SSI,314,50,50,0.27,50,0.043,Completed
SSI,314,50,50,0.27,51,0.041,Completed
SSI,314,50,50,0.27,52,0.046,Completed
SSI,314,50,50,0.27,53,0.043,Completed
SSI,314,50,50,0.27,54,0.043,Completed
SSI,314,50,50,0.27,55,0.045,Completed
SSI,314,50,50,0.27,56,0.043,Completed
SSI,314,50,50,0.27,57,0.043,Completed
SSI,314,50,50,0.27,58,0.040,Completed
SSI,314,50,50,0.27,59,0.041,Completed
SSI,314,50,50,0.27,60,0.041,Completed
SSI,314,50,50,0.27,61,0.040,Completed
SSI,314,50,50,0.27,62,0.048,Completed
SSI,314,50,50,0.27,63,0.042,Completed
SSI,314,50,50,0.27,64,0.041,Completed
SSI,314,50,50,0.27,65,0.045,Completed
SSI,314,50,50,0.27,66,0.038,Completed
SSI,314,50,50,0.27,67,0.050,Completed
SSI,314,50,50,0.27,68,0.043,Completed
SSI,314,50,50,0.27,69,0.040,Completed
SSI,314,50,50,0.27,70,0.044,Completed
SSI,314,50,50,0.27,71,0.045,Completed
SSI,314,50,50,0.27,72,0.047,Completed
SSI,314,50,50,0.27,73,0.049,Completed
SSI,314,50,50,0.27,74,0.046,Completed
SSI,314,50,50,0.27,75,0.045,Completed
SSI,314,50,50,0.27,76,0.036,Completed
SSI,314,50,50,0.27,77,0.042,Completed
SSI,314,50,50,0.27,78,0.041,Completed
SSI,314,50,50,0.27,79,0.049,Completed
SSI,314,50,50,0.27,80,0.040,Completed
SSI,314,50,50,0.27,81,0.043,Completed
SSI,314,50,50,0.27,82,0.049,Completed
SSI,314,50,50,0.27,83,0.047,Completed
SSI,314,50,50,0.27,84,0.040,Completed
SSI,314,50,50,0.27,85,0.044,Completed
SSI,314,50,50,0.27,86,0.036,Completed
SSI,314,50,50,0.27,87,0.056,Completed
SSI,314,50,50,0.27,88,0.043,Completed
SSI,314,50,50,0.27,89,0.046,Completed
SSI,314,50,50,0.27,90,0.041,Completed
SSI,314,50,50,0.27,91,0.043,Completed
SSI,314,50,50,0.27,92,0.044,Completed
SSI,314,50,50,0.27,93,0.049,Completed
SSI,314,50,50,0.27,94,0.045,Completed
SSI,314,50,50,0.27,95,0.043,Completed
SSI,314,50,50,0.27,96,0.047,Completed
SSI,314,50,50,0.27,97,0.036,Completed
SSI,314,50,50,0.27,98,0.043,Completed
SSI,314,50,50,0.27,99,0.041,Completed
SSI,314,50,50,0.28,0,0.050,Completed
SSI,314,50,50,0.28,1,0.050,Completed
SSI,314,50,50,0.28,2,0.044,Completed
SSI,314,50,50,0.28,3,0.051,Completed
SSI,314,50,50,0.28,4,0.043,Completed
SSI,314,50,50,0.28,5,0.045,Completed
SSI,314,50,50,0.28,6,0.051,Completed
SSI,314,50,50,0.28,7,0.045,Completed
SSI,314,50,50,0.28,8,0.051,Completed
SSI,314,50,50,0.28,9,0.050,Completed
SSI,314,50,50,0.28,10,0.056,Completed
SSI,314,50,50,0.28,11,0.041,Completed
SSI,314,50,50,0.28,12,0.049,Completed
SSI,314,50,50,0.28,13,0.056,Completed
SSI,314,50,50,0.28,14,0.043,Completed
SSI,314,50,50,0.28,15,0.047,Completed
SSI,314,50,50,0.28,16,0.041,Completed
SSI,314,50,50,0.28,17,0.048,Completed
SSI,314,50,50,0.28,18,0.048,Completed
SSI,314,50,50,0.28,19,0.045,Completed
SSI,314,50,50,0.28,20,0.040,Completed
SSI,314,50,50,0.28,21,0.040,Completed
SSI,314,50,50,0.28,22,0.050,Completed
SSI,314,50,50,0.28,23,0.050,Completed
SSI,314,50,50,0.28,24,0.047,Completed
SSI,314,50,50,0.28,25,0.040,Completed
SSI,314,50,50,0.28,26,0.041,Completed
SSI,314,50,50,0.28,27,0.051,Completed
SSI,314,50,50,0.28,28,0.048,Completed
SSI,314,50,50,0.28,29,0.045,Completed
SSI,314,50,50,0.28,30,0.047,Completed
SSI,314,50,50,0.28,31,0.039,Completed
SSI,314,50,50,0.28,32,0.041,Completed
SSI,314,50,50,0.28,33,0.045,Completed
SSI,314,50,50,0.28,34,0.045,Completed
SSI,314,50,50,0.28,35,0.045,Completed
SSI,314,50,50,0.28,36,0.039,Completed
SSI,314,50,50,0.28,37,0.053,Completed
SSI,314,50,50,0.28,38,0.049,Completed
SSI,314,50,50,0.28,39,0.047,Completed
SSI,314,50,50,0.28,40,0.050,Completed
SSI,314,50,50,0.28,41,0.046,Completed
SSI,314,50,50,0.28,42,0.050,Completed
SSI,314,50,50,0.28,43,0.050,Completed
SSI,314,50,50,0.28,44,0.051,Completed
SSI,314,50,50,0.28,45,0.050,Completed
SSI,314,50,50,0.28,46,0.049,Completed
SSI,314,50,50,0.28,47,0.049,Completed
SSI,314,50,50,0.28,48,0.059,Completed
SSI,314,50,50,0.28,49,0.051,Completed
SSI,314,50,50,0.28,50,0.043,Completed
SSI,314,50,50,0.28,51,0.044,Completed
SSI,314,50,50,0.28,52,0.050,Completed
SSI,314,50,50,0.28,53,0.051,Completed
SSI,314,50,50,0.28,54,0.045,Completed
SSI,314,50,50,0.28,55,0.037,Completed
SSI,314,50,50,0.28,56,0.040,Completed
SSI,314,50,50,0.28,57,0.041,Completed
SSI,314,50,50,0.28,58,0.050,Completed
SSI,314,50,50,0.28,59,0.045,Completed
SSI,314,50,50,0.28,60,0.046,Completed
SSI,314,50,50,0.28,61,0.046,Completed
SSI,314,50,50,0.28,62,0.040,Completed
SSI,314,50,50,0.28,63,0.042,Completed
SSI,314,50,50,0.28,64,0.049,Completed
SSI,314,50,50,0.28,65,0.048,Completed
SSI,314,50,50,0.28,66,0.045,Completed
SSI,314,50,50,0.28,67,0.043,Completed
SSI,314,50,50,0.28,68,0.050,Completed
SSI,314,50,50,0.28,69,0.052,Completed
SSI,314,50,50,0.28,70,0.044,Completed
SSI,314,50,50,0.28,71,0.054,Completed
SSI,314,50,50,0.28,72,0.044,Completed
SSI,314,50,50,0.28,73,0.048,Completed
SSI,314,50,50,0.28,74,0.047,Completed
SSI,314,50,50,0.28,75,0.046,Completed
SSI,314,50,50,0.28,76,0.046,Completed
SSI,314,50,50,0.28,77,0.047,Completed
SSI,314,50,50,0.28,78,0.049,Completed
SSI,314,50,50,0.28,79,0.052,Completed
SSI,314,50,50,0.28,80,0.044,Completed
SSI,314,50,50,0.28,81,0.047,Completed
SSI,314,50,50,0.28,82,0.046,Completed
SSI,314,50,50,0.28,83,0.045,Completed
SSI,314,50,50,0.28,84,0.048,Completed
SSI,314,50,50,0.28,85,0.043,Completed
SSI,314,50,50,0.28,86,0.039,Completed
SSI,314,50,50,0.28,87,0.040,Completed
SSI,314,50,50,0.28,88,0.050,Completed
SSI,314,50,50,0.28,89,0.039,Completed
SSI,314,50,50,0.28,90,0.041,Completed
SSI,314,50,50,0.28,91,0.047,Completed
SSI,314,50,50,0.28,92,0.040,Completed
SSI,314,50,50,0.28,93,0.050,Completed
SSI,314,50,50,0.28,94,0.044,Completed
SSI,314,50,50,0.28,95,0.045,Completed
SSI,314,50,50,0.28,96,0.041,Completed
SSI,314,50,50,0.28,97,0.050,Completed
SSI,314,50,50,0.28,98,0.048,Completed
SSI,314,50,50,0.28,99,0.043,Completed
SSI,314,50,50,0.29,0,0.057,Completed
SSI,314,50,50,0.29,1,0.049,Completed
SSI,314,50,50,0.29,2,0.050,Completed
SSI,314,50,50,0.29,3,0.051,Completed
SSI,314,50,50,0.29,4,0.050,Completed
SSI,314,50,50,0.29,5,0.048,Completed
SSI,314,50,50,0.29,6,0.049,Completed
SSI,314,50,50,0.29,7,0.048,Completed
SSI,314,50,50,0.29,8,0.053,Completed
SSI,314,50,50,0.29,9,0.040,Completed
SSI,314,50,50,0.29,10,0.050,Completed
SSI,314,50,50,0.29,11,0.041,Completed
SSI,314,50,50,0.29,12,0.042,Completed
SSI,314,50,50,0.29,13,0.048,Completed
SSI,314,50,50,0.29,14,0.048,Completed
SSI,314,50,50,0.29,15,0.052,Completed
SSI,314,50,50,0.29,16,0.046,Completed
SSI,314,50,50,0.29,17,0.043,Completed
SSI,314,50,50,0.29,18,0.043,Completed
SSI,314,50,50,0.29,19,0.057,Completed
SSI,314,50,50,0.29,20,0.050,Completed
SSI,314,50,50,0.29,21,0.052,Completed
SSI,314,50,50,0.29,22,0.047,Completed
SSI,314,50,50,0.29,23,0.052,Completed
SSI,314,50,50,0.29,24,0.048,Completed
SSI,314,50,50,0.29,25,0.053,Completed
SSI,314,50,50,0.29,26,0.044,Completed
SSI,314,50,50,0.29,27,0.051,Completed
SSI,314,50,50,0.29,28,0.047,Completed
SSI,314,50,50,0.29,29,0.059,Completed
SSI,314,50,50,0.29,30,0.049,Completed
SSI,314,50,50,0.29,31,0.049,Completed
SSI,314,50,50,0.29,32,0.044,Completed
SSI,314,50,50,0.29,33,0.052,Completed
SSI,314,50,50,0.29,34,0.047,Completed
SSI,314,50,50,0.29,35,0.048,Completed
SSI,314,50,50,0.29,36,0.050,Completed
SSI,314,50,50,0.29,37,0.055,Completed
SSI,314,50,50,0.29,38,0.051,Completed
SSI,314,50,50,0.29,39,0.054,Completed
SSI,314,50,50,0.29,40,0.054,Completed
SSI,314,50,50,0.29,41,0.044,Completed
SSI,314,50,50,0.29,42,0.046,Completed
SSI,314,50,50,0.29,43,0.056,Completed
SSI,314,50,50,0.29,44,0.044,Completed
SSI,314,50,50,0.29,45,0.048,Completed
SSI,314,50,50,0.29,46,0.050,Completed
SSI,314,50,50,0.29,47,0.047,Completed
SSI,314,50,50,0.29,48,0.049,Completed
SSI,314,50,50,0.29,49,0.049,Completed
SSI,314,50,50,0.29,50,0.049,Completed
SSI,314,50,50,0.29,51,0.050,Completed
SSI,314,50,50,0.29,52,0.051,Completed
SSI,314,50,50,0.29,53,0.045,Completed
SSI,314,50,50,0.29,54,0.050,Completed
SSI,314,50,50,0.29,55,0.060,Completed
SSI,314,50,50,0.29,56,0.050,Completed
SSI,314,50,50,0.29,57,0.048,Completed
SSI,314,50,50,0.29,58,0.047,Completed
SSI,314,50,50,0.29,59,0.047,Completed
SSI,314,50,50,0.29,60,0.045,Completed
SSI,314,50,50,0.29,61,0.045,Completed
SSI,314,50,50,0.29,62,0.045,Completed
SSI,314,50,50,0.29,63,0.036,Completed
SSI,314,50,50,0.29,64,0.055,Completed
SSI,314,50,50,0.29,65,0.049,Completed
SSI,314,50,50,0.29,66,0.054,Completed
SSI,314,50,50,0.29,67,0.043,Completed
SSI,314,50,50,0.29,68,0.055,Completed
SSI,314,50,50,0.29,69,0.043,Completed
SSI,314,50,50,0.29,70,0.050,Completed
SSI,314,50,50,0.29,71,0.052,Completed
SSI,314,50,50,0.29,72,0.050,Completed
SSI,314,50,50,0.29,73,0.051,Completed
SSI,314,50,50,0.29,74,0.060,Completed
SSI,314,50,50,0.29,75,0.053,Completed
SSI,314,50,50,0.29,76,0.042,Completed
SSI,314,50,50,0.29,77,0.045,Completed
SSI,314,50,50,0.29,78,0.049,Completed
SSI,314,50,50,0.29,79,0.056,Completed
SSI,314,50,50,0.29,80,0.048,Completed
SSI,314,50,50,0.29,81,0.052,Completed
SSI,314,50,50,0.29,82,0.053,Completed
SSI,314,50,50,0.29,83,0.049,Completed
SSI,314,50,50,0.29,84,0.046,Completed
SSI,314,50,50,0.29,85,0.053,Completed
SSI,314,50,50,0.29,86,0.050,Completed
SSI,314,50,50,0.29,87,0.043,Completed
SSI,314,50,50,0.29,88,0.049,Completed
SSI,314,50,50,0.29,89,0.054,Completed
SSI,314,50,50,0.29,90,0.044,Completed
SSI,314,50,50,0.29,91,0.055,Completed
SSI,314,50,50,0.29,92,0.043,Completed
SSI,314,50,50,0.29,93,0.059,Completed
SSI,314,50,50,0.29,94,0.051,Completed
SSI,314,50,50,0.29,95,0.046,Completed
SSI,314,50,50,0.29,96,0.046,Completed
SSI,314,50,50,0.29,97,0.047,Completed
SSI,314,50,50,0.29,98,0.053,Completed
SSI,314,50,50,0.29,99,0.051,Completed
SSI,314,50,50,0.30,0,0.044,Completed
SSI,314,50,50,0.30,1,0.048,Completed
SSI,314,50,50,0.30,2,0.050,Completed
SSI,314,50,50,0.30,3,0.053,Completed
SSI,314,50,50,0.30,4,0.054,Completed
SSI,314,50,50,0.30,5,0.048,Completed
SSI,314,50,50,0.30,6,0.054,Completed
SSI,314,50,50,0.30,7,0.050,Completed
SSI,314,50,50,0.30,8,0.050,Completed
SSI,314,50,50,0.30,9,0.059,Completed
SSI,314,50,50,0.30,10,0.050,Completed
SSI,314,50,50,0.30,11,0.066,Completed
SSI,314,50,50,0.30,12,0.060,Completed
SSI,314,50,50,0.30,13,0.060,Completed
SSI,314,50,50,0.30,14,0.045,Completed
SSI,314,50,50,0.30,15,0.058,Completed
SSI,314,50,50,0.30,16,0.058,Completed
SSI,314,50,50,0.30,17,0.048,Completed
SSI,314,50,50,0.30,18,0.049,Completed
SSI,314,50,50,0.30,19,0.054,Completed
SSI,314,50,50,0.30,20,0.057,Completed
SSI,314,50,50,0.30,21,0.049,Completed
SSI,314,50,50,0.30,22,0.047,Completed
SSI,314,50,50,0.30,23,0.055,Completed
SSI,314,50,50,0.30,24,0.049,Completed
SSI,314,50,50,0.30,25,0.060,Completed
SSI,314,50,50,0.30,26,0.048,Completed
SSI,314,50,50,0.30,27,0.055,Completed
SSI,314,50,50,0.30,28,0.057,Completed
SSI,314,50,50,0.30,29,0.054,Completed
SSI,314,50,50,0.30,30,0.045,Completed
SSI,314,50,50,0.30,31,0.054,Completed
SSI,314,50,50,0.30,32,0.054,Completed
SSI,314,50,50,0.30,33,0.050,Completed
SSI,314,50,50,0.30,34,0.047,Completed
SSI,314,50,50,0.30,35,0.048,Completed
SSI,314,50,50,0.30,36,0.058,Completed
SSI,314,50,50,0.30,37,0.058,Completed
SSI,314,50,50,0.30,38,0.064,Completed
SSI,314,50,50,0.30,39,0.058,Completed
SSI,314,50,50,0.30,40,0.052,Completed
SSI,314,50,50,0.30,41,0.057,Completed
SSI,314,50,50,0.30,42,0.050,Completed
SSI,314,50,50,0.30,43,0.056,Completed
SSI,314,50,50,0.30,44,0.054,Completed
SSI,314,50,50,0.30,45,0.047,Completed
SSI,314,50,50,0.30,46,0.049,Completed
SSI,314,50,50,0.30,47,0.053,Completed
SSI,314,50,50,0.30,48,0.050,Completed
SSI,314,50,50,0.30,49,0.042,Completed
SSI,314,50,50,0.30,50,0.057,Completed
SSI,314,50,50,0.30,51,0.057,Completed
SSI,314,50,50,0.30,52,0.064,Completed
SSI,314,50,50,0.30,53,0.052,Completed
SSI,314,50,50,0.30,54,0.048,Completed
SSI,314,50,50,0.30,55,0.053,Completed
SSI,314,50,50,0.30,56,0.055,Completed
SSI,314,50,50,0.30,57,0.048,Completed
SSI,314,50,50,0.30,58,0.057,Completed
SSI,314,50,50,0.30,59,0.074,Completed
SSI,314,50,50,0.30,60,0.050,Completed
SSI,314,50,50,0.30,61,0.056,Completed
SSI,314,50,50,0.30,62,0.054,Completed
SSI,314,50,50,0.30,63,0.050,Completed
SSI,314,50,50,0.30,64,0.058,Completed
SSI,314,50,50,0.30,65,0.059,Completed
SSI,314,50,50,0.30,66,0.057,Completed
SSI,314,50,50,0.30,67,0.053,Completed
SSI,314,50,50,0.30,68,0.050,Completed
SSI,314,50,50,0.30,69,0.058,Completed
SSI,314,50,50,0.30,70,0.054,Completed
SSI,314,50,50,0.30,71,0.048,Completed
SSI,314,50,50,0.30,72,0.061,Completed
SSI,314,50,50,0.30,73,0.059,Completed
SSI,314,50,50,0.30,74,0.055,Completed
SSI,314,50,50,0.30,75,0.046,Completed
SSI,314,50,50,0.30,76,0.055,Completed
SSI,314,50,50,0.30,77,0.052,Completed
SSI,314,50,50,0.30,78,0.058,Completed
SSI,314,50,50,0.30,79,0.038,Completed
SSI,314,50,50,0.30,80,0.055,Completed
SSI,314,50,50,0.30,81,0.054,Completed
SSI,314,50,50,0.30,82,0.056,Completed
SSI,314,50,50,0.30,83,0.049,Completed
SSI,314,50,50,0.30,84,0.052,Completed
SSI,314,50,50,0.30,85,0.048,Completed
SSI,314,50,50,0.30,86,0.049,Completed
SSI,314,50,50,0.30,87,0.052,Completed
SSI,314,50,50,0.30,88,0.051,Completed
SSI,314,50,50,0.30,89,0.054,Completed
SSI,314,50,50,0.30,90,0.059,Completed
SSI,314,50,50,0.30,91,0.057,Completed
SSI,314,50,50,0.30,92,0.064,Completed
SSI,314,50,50,0.30,93,0.050,Completed
SSI,314,50,50,0.30,94,0.057,Completed
SSI,314,50,50,0.30,95,0.054,Completed
SSI,314,50,50,0.30,96,0.051,Completed
SSI,314,50,50,0.30,97,0.053,Completed
SSI,314,50,50,0.30,98,0.052,Completed
SSI,314,50,50,0.30,99,0.052,Completed
SSI,314,50,50,0.31,0,0.056,Completed
SSI,314,50,50,0.31,1,0.061,Completed
SSI,314,50,50,0.31,2,0.057,Completed
SSI,314,50,50,0.31,3,0.062,Completed
SSI,314,50,50,0.31,4,0.053,Completed
SSI,314,50,50,0.31,5,0.063,Completed
SSI,314,50,50,0.31,6,0.054,Completed
SSI,314,50,50,0.31,7,0.057,Completed
SSI,314,50,50,0.31,8,0.058,Completed
SSI,314,50,50,0.31,9,0.058,Completed
SSI,314,50,50,0.31,10,0.057,Completed
SSI,314,50,50,0.31,11,0.059,Completed
SSI,314,50,50,0.31,12,0.052,Completed
SSI,314,50,50,0.31,13,0.056,Completed
SSI,314,50,50,0.31,14,0.059,Completed
SSI,314,50,50,0.31,15,0.065,Completed
SSI,314,50,50,0.31,16,0.066,Completed
SSI,314,50,50,0.31,17,0.052,Completed
SSI,314,50,50,0.31,18,0.056,Completed
SSI,314,50,50,0.31,19,0.063,Completed
SSI,314,50,50,0.31,20,0.052,Completed
SSI,314,50,50,0.31,21,0.061,Completed
SSI,314,50,50,0.31,22,0.045,Completed
SSI,314,50,50,0.31,23,0.056,Completed
SSI,314,50,50,0.31,24,0.065,Completed
SSI,314,50,50,0.31,25,0.059,Completed
SSI,314,50,50,0.31,26,0.054,Completed
SSI,314,50,50,0.31,27,0.063,Completed
SSI,314,50,50,0.31,28,0.060,Completed
SSI,314,50,50,0.31,29,0.062,Completed
SSI,314,50,50,0.31,30,0.058,Completed
SSI,314,50,50,0.31,31,0.055,Completed
SSI,314,50,50,0.31,32,0.060,Completed
SSI,314,50,50,0.31,33,0.061,Completed
SSI,314,50,50,0.31,34,0.058,Completed
SSI,314,50,50,0.31,35,0.062,Completed
SSI,314,50,50,0.31,36,0.060,Completed
SSI,314,50,50,0.31,37,0.056,Completed
SSI,314,50,50,0.31,38,0.055,Completed
SSI,314,50,50,0.31,39,0.056,Completed
SSI,314,50,50,0.31,40,0.051,Completed
SSI,314,50,50,0.31,41,0.063,Completed
SSI,314,50,50,0.31,42,0.053,Completed
SSI,314,50,50,0.31,43,0.050,Completed
SSI,314,50,50,0.31,44,0.055,Completed
SSI,314,50,50,0.31,45,0.056,Completed
SSI,314,50,50,0.31,46,0.059,Completed
SSI,314,50,50,0.31,47,0.057,Completed
SSI,314,50,50,0.31,48,0.055,Completed
SSI,314,50,50,0.31,49,0.057,Completed
SSI,314,50,50,0.31,50,0.062,Completed
SSI,314,50,50,0.31,51,0.054,Completed
SSI,314,50,50,0.31,52,0.058,Completed
SSI,314,50,50,0.31,53,0.053,Completed
SSI,314,50,50,0.31,54,0.057,Completed
SSI,314,50,50,0.31,55,0.058,Completed
SSI,314,50,50,0.31,56,0.062,Completed
SSI,314,50,50,0.31,57,0.058,Completed
SSI,314,50,50,0.31,58,0.058,Completed
SSI,314,50,50,0.31,59,0.058,Completed
SSI,314,50,50,0.31,60,0.058,Completed
SSI,314,50,50,0.31,61,0.054,Completed
SSI,314,50,50,0.31,62,0.064,Completed
SSI,314,50,50,0.31,63,0.058,Completed
SSI,314,50,50,0.31,64,0.061,Completed
SSI,314,50,50,0.31,65,0.057,Completed
SSI,314,50,50,0.31,66,0.056,Completed
SSI,314,50,50,0.31,67,0.061,Completed
SSI,314,50,50,0.31,68,0.064,Completed
SSI,314,50,50,0.31,69,0.061,Completed
SSI,314,50,50,0.31,70,0.054,Completed
SSI,314,50,50,0.31,71,0.064,Completed
SSI,314,50,50,0.31,72,0.056,Completed
SSI,314,50,50,0.31,73,0.059,Completed
SSI,314,50,50,0.31,74,0.054,Completed
SSI,314,50,50,0.31,75,0.055,Completed
SSI,314,50,50,0.31,76,0.066,Completed
SSI,314,50,50,0.31,77,0.062,Completed
SSI,314,50,50,0.31,78,0.060,Completed
SSI,314,50,50,0.31,79,0.059,Completed
SSI,314,50,50,0.31,80,0.056,Completed
SSI,314,50,50,0.31,81,0.060,Completed
SSI,314,50,50,0.31,82,0.064,Completed
SSI,314,50,50,0.31,83,0.059,Completed
SSI,314,50,50,0.31,84,0.053,Completed
SSI,314,50,50,0.31,85,0.068,Completed
SSI,314,50,50,0.31,86,0.054,Completed
SSI,314,50,50,0.31,87,0.058,Completed
SSI,314,50,50,0.31,88,0.056,Completed
SSI,314,50,50,0.31,89,0.059,Completed
SSI,314,50,50,0.31,90,0.055,Completed
SSI,314,50,50,0.31,91,0.060,Completed
SSI,314,50,50,0.31,92,0.059,Completed
SSI,314,50,50,0.31,93,0.066,Completed
SSI,314,50,50,0.31,94,0.058,Completed
SSI,314,50,50,0.31,95,0.057,Completed
SSI,314,50,50,0.31,96,0.056,Completed
SSI,314,50,50,0.31,97,0.050,Completed
SSI,314,50,50,0.31,98,0.059,Completed
SSI,314,50,50,0.31,99,0.060,Completed
SSI,314,50,50,0.32,0,0.062,Completed
SSI,314,50,50,0.32,1,0.064,Completed
SSI,314,50,50,0.32,2,0.056,Completed
SSI,314,50,50,0.32,3,0.066,Completed
SSI,314,50,50,0.32,4,0.060,Completed
SSI,314,50,50,0.32,5,0.062,Completed
SSI,314,50,50,0.32,6,0.068,Completed
SSI,314,50,50,0.32,7,0.065,Completed
SSI,314,50,50,0.32,8,0.065,Completed
SSI,314,50,50,0.32,9,0.064,Completed
SSI,314,50,50,0.32,10,0.062,Completed
SSI,314,50,50,0.32,11,0.060,Completed
SSI,314,50,50,0.32,12,0.055,Completed
SSI,314,50,50,0.32,13,0.068,Completed
SSI,314,50,50,0.32,14,0.065,Completed
SSI,314,50,50,0.32,15,0.080,Completed
SSI,314,50,50,0.32,16,0.056,Completed
SSI,314,50,50,0.32,17,0.058,Completed
SSI,314,50,50,0.32,18,0.072,Completed
SSI,314,50,50,0.32,19,0.069,Completed
SSI,314,50,50,0.32,20,0.058,Completed
SSI,314,50,50,0.32,21,0.066,Completed
SSI,314,50,50,0.32,22,0.063,Completed
SSI,314,50,50,0.32,23,0.064,Completed
SSI,314,50,50,0.32,24,0.064,Completed
SSI,314,50,50,0.32,25,0.069,Completed
SSI,314,50,50,0.32,26,0.079,Completed
SSI,314,50,50,0.32,27,0.063,Completed
SSI,314,50,50,0.32,28,0.064,Completed
SSI,314,50,50,0.32,29,0.057,Completed
SSI,314,50,50,0.32,30,0.061,Completed
SSI,314,50,50,0.32,31,0.070,Completed
SSI,314,50,50,0.32,32,0.062,Completed
SSI,314,50,50,0.32,33,0.072,Completed
SSI,314,50,50,0.32,34,0.061,Completed
SSI,314,50,50,0.32,35,0.066,Completed
SSI,314,50,50,0.32,36,0.068,Completed
SSI,314,50,50,0.32,37,0.058,Completed
SSI,314,50,50,0.32,38,0.063,Completed
SSI,314,50,50,0.32,39,0.058,Completed
SSI,314,50,50,0.32,40,0.065,Completed
SSI,314,50,50,0.32,41,0.058,Completed
SSI,314,50,50,0.32,42,0.065,Completed
SSI,314,50,50,0.32,43,0.066,Completed
SSI,314,50,50,0.32,44,0.070,Completed
SSI,314,50,50,0.32,45,0.062,Completed
SSI,314,50,50,0.32,46,0.061,Completed
SSI,314,50,50,0.32,47,0.064,Completed
SSI,314,50,50,0.32,48,0.066,Completed
SSI,314,50,50,0.32,49,0.064,Completed
SSI,314,50,50,0.32,50,0.062,Completed
SSI,314,50,50,0.32,51,0.060,Completed
SSI,314,50,50,0.32,52,0.065,Completed
SSI,314,50,50,0.32,53,0.067,Completed
SSI,314,50,50,0.32,54,0.061,Completed
SSI,314,50,50,0.32,55,0.062,Completed
SSI,314,50,50,0.32,56,0.061,Completed
SSI,314,50,50,0.32,57,0.062,Completed
SSI,314,50,50,0.32,58,0.066,Completed
SSI,314,50,50,0.32,59,0.061,Completed
SSI,314,50,50,0.32,60,0.065,Completed
SSI,314,50,50,0.32,61,0.061,Completed
SSI,314,50,50,0.32,62,0.059,Completed
SSI,314,50,50,0.32,63,0.064,Completed
SSI,314,50,50,0.32,64,0.069,Completed
SSI,314,50,50,0.32,65,0.074,Completed
SSI,314,50,50,0.32,66,0.063,Completed
SSI,314,50,50,0.32,67,0.069,Completed
SSI,314,50,50,0.32,68,0.068,Completed
SSI,314,50,50,0.32,69,0.069,Completed
SSI,314,50,50,0.32,70,0.063,Completed
SSI,314,50,50,0.32,71,0.058,Completed
SSI,314,50,50,0.32,72,0.065,Completed
SSI,314,50,50,0.32,73,0.065,Completed
SSI,314,50,50,0.32,74,0.067,Completed
SSI,314,50,50,0.32,75,0.056,Completed
SSI,314,50,50,0.32,76,0.065,Completed
SSI,314,50,50,0.32,77,0.072,Completed
SSI,314,50,50,0.32,78,0.059,Completed
SSI,314,50,50,0.32,79,0.074,Completed
SSI,314,50,50,0.32,80,0.058,Completed
SSI,314,50,50,0.32,81,0.062,Completed
SSI,314,50,50,0.32,82,0.075,Completed
SSI,314,50,50,0.32,83,0.052,Completed
SSI,314,50,50,0.32,84,0.058,Completed
SSI,314,50,50,0.32,85,0.066,Completed
SSI,314,50,50,0.32,86,0.062,Completed
SSI,314,50,50,0.32,87,0.062,Completed
SSI,314,50,50,0.32,88,0.069,Completed
SSI,314,50,50,0.32,89,0.063,Completed
SSI,314,50,50,0.32,90,0.060,Completed
SSI,314,50,50,0.32,91,0.069,Completed
SSI,314,50,50,0.32,92,0.058,Completed
SSI,314,50,50,0.32,93,0.062,Completed
SSI,314,50,50,0.32,94,0.055,Completed
SSI,314,50,50,0.32,95,0.063,Completed
SSI,314,50,50,0.32,96,0.056,Completed
SSI,314,50,50,0.32,97,0.067,Completed
SSI,314,50,50,0.32,98,0.058,Completed
SSI,314,50,50,0.32,99,0.058,Completed
SSI,314,50,50,0.33,0,0.067,Completed
SSI,314,50,50,0.33,1,0.072,Completed
SSI,314,50,50,0.33,2,0.062,Completed
SSI,314,50,50,0.33,3,0.067,Completed
SSI,314,50,50,0.33,4,0.065,Completed
SSI,314,50,50,0.33,5,0.062,Completed
SSI,314,50,50,0.33,6,0.071,Completed
SSI,314,50,50,0.33,7,0.074,Completed
SSI,314,50,50,0.33,8,0.066,Completed
SSI,314,50,50,0.33,9,0.067,Completed
SSI,314,50,50,0.33,10,0.071,Completed
SSI,314,50,50,0.33,11,0.067,Completed
SSI,314,50,50,0.33,12,0.057,Completed
SSI,314,50,50,0.33,13,0.058,Completed
SSI,314,50,50,0.33,14,0.078,Completed
SSI,314,50,50,0.33,15,0.074,Completed
SSI,314,50,50,0.33,16,0.064,Completed
SSI,314,50,50,0.33,17,0.070,Completed
SSI,314,50,50,0.33,18,0.072,Completed
SSI,314,50,50,0.33,19,0.065,Completed
